2290412	Daoukro	Daoukro	Daoukrou,Daukro,Даукро	7.0591	-3.9631	P	PPL	CI		81	11153155			40175		188	Africa/Abidjan	2016-05-20
2290413	Daoudakro	Daoudakro		7.5	-4.05	P	PPL	CI		81				0		212	Africa/Abidjan	2014-01-10
2290414	Daoudakro	Daoudakro		7.46667	-3.75	P	PPL	CI		81				0		240	Africa/Abidjan	2014-01-10
2290415	Daouda	Daouda		9.38333	-5.23333	P	PPL	CI		87				0		346	Africa/Abidjan	2014-01-10
2290416	Douakankro	Douakankro	Daouakro,Douakankro	7.60613	-4.94865	P	PPL	CI		90				0		254	Africa/Abidjan	2012-02-28
2290417	Daouakro	Daouakro		7.04338	-4.40542	P	PPL	CI		81				0		147	Africa/Abidjan	2014-01-10
2290418	Daoro	Daoro		5.19159	-6.81734	P	PPL	CI		76				0		71	Africa/Abidjan	2014-01-10
2290419	Dahopa	Dahopa	Dahopa,Daopa	6.15742	-5.8486	P	PPL	CI		95				0		235	Africa/Abidjan	2016-06-04
2290420	Nda Okoukro	Nda Okoukro	Dao Okoukro,Nda Okoukro	7.57024	-5.28714	P	PPL	CI		90				0		251	Africa/Abidjan	2012-02-28
2290421	Daon	Daon		6.56418	-8.09655	H	STMI	CI		78				0		275	Africa/Abidjan	2014-01-10
2290422	Daolé	Daole		5.0575	-6.21164	H	STMI	CI		76				0		23	Africa/Abidjan	2012-02-28
2290423	Daobli	Daobli		5.88205	-7.4756	P	PPL	CI		78				0		179	Africa/Abidjan	2014-01-10
2290424	Danzourou	Danzourou		10.43194	-6.34972	P	PPL	CI		87				0		326	Africa/Abidjan	2009-03-26
2290425	Danyoa	Danyoa	Dagnoa,Danyoa	6.25168	-6.04258	P	PPL	CI		95				0		224	Africa/Abidjan	2016-06-04
2290426	Danyapleu	Danyapleu		7.42668	-8.34072	P	PPL	CI		78				0		398	Africa/Abidjan	2011-06-05
2290427	Dantyoloko	Dantyoloko	Dantioloko,Dantyoloko	8.66294	-5.0601	H	STMI	CI		00				0		260	Africa/Abidjan	2012-02-28
2290428	Dantongouiné	Dantongouine		7.65517	-8.09705	P	PPL	CI		78				0		623	Africa/Abidjan	2011-06-05
2290429	Danton	Danton		7.48431	-8.00509	T	MT	CI		78				0		956	Africa/Abidjan	2011-06-05
2290430	Dantomba	Dantomba		7.76976	-7.54466	P	PPL	CI		78				0		523	Africa/Abidjan	2011-06-05
2290431	Danta	Danta		7.02548	-8.16605	P	PPL	CI		78				0		274	Africa/Abidjan	2012-02-28
2290432	Danoa	Danoa	Dan-Oua,Dan-Wa,Danoa	9.68844	-3.07943	P	PPL	CI		92				0		337	Africa/Abidjan	2012-02-28
2290433	Danko	Danko		9.63772	-6.77536	H	STMI	CI		00				0		415	Africa/Abidjan	2012-02-28
2290434	Danko	Danko		9.58333	-6.8	H	STMI	CI		00				0		433	Africa/Abidjan	1994-01-04
2290435	Danipleu	Danipleu		7.4973	-8.40799	P	PPL	CI		78				0		367	Africa/Abidjan	2011-06-05
2290436	Danié	Danie		5.44556	-7.41556	H	STMI	CI		76				0		101	Africa/Abidjan	2009-03-26
2290437	Dani Ahoussoukro	Dani Ahoussoukro	Dani Ahoussoukro,Dani Aoussoukro	6.7966	-4.70859	P	PPL	CI		81				0		121	Africa/Abidjan	2014-01-10
2290438	Dania	Dania	Damafla,Dania,Daniafla	7.15082	-6.84125	P	PPL	CI		96				0		269	Africa/Abidjan	2016-06-04
2290439	Danguma	Danguma		8.17329	-2.61027	P	PPL	CI		92				0		297	Africa/Abidjan	2012-02-28
2290440	Danguiro	Danguiro		9.86667	-3.68333	P	PPL	CI		92				0		359	Africa/Abidjan	2014-01-10
2290441	Danguineu	Danguineu	Dangueneu,Danguineu	7.28915	-8.1955	P	PPL	CI		78				0		375	Africa/Abidjan	2012-02-28
2290442	Drangouiné	Drangouine	Danakouma,Dangoulen,Drangouine,Drangouiné	7.45393	-7.80126	P	PPL	CI		78				0		361	Africa/Abidjan	2012-01-17
2290443	Dangoukro	Dangoukro		7.53833	-4.29196	P	PPL	CI		81				0		134	Africa/Abidjan	2014-01-10
2290444	Dangouasso	Dangouasso		7.90944	-4.35611	P	PPL	CI		90				0		183	Africa/Abidjan	2011-07-09
2290445	Dangba	Dangba		6.08333	-4.7	H	STMI	CI		82				0		61	Africa/Abidjan	2011-06-05
2290446	Dangadougou	Dangadougou		9.2599	-4.78134	P	PPL	CI		87				0		333	Africa/Abidjan	2012-02-28
2290447	Monts des Dan	Monts des Dan	Monts des Dan,Monts des Dang,Monts des Dans,Mount des Dang	7.55	-7.83333	T	MTS	CI		78				0		671	Africa/Abidjan	2012-01-17
2290448	Danébo	Danebo		6.69694	-3.78333	H	STMI	CI		81				0		125	Africa/Abidjan	2014-01-10
2290449	Dandui	Dandui		8.03323	-7.5354	P	PPL	CI		97				0		494	Africa/Abidjan	2016-06-04
2290450	Dandri	Dandri		7.21667	-3.66667	P	PPL	CI		81				0		143	Africa/Abidjan	2014-01-10
2290451	Dandougou	Dandougou	Dandougou,Dandugu	8.38361	-5.90125	P	PPL	CI		97				0		350	Africa/Abidjan	2016-06-04
2290452	Dantogo	Dantogo	Dandougou,Dantogo,Dantougou	7.81135	-6.2224	P	PPL	CI		97				0		281	Africa/Abidjan	2016-06-04
2290453	Danboro	Danboro		10.46194	-5.57222	H	STMI	CI		00				0		322	Africa/Abidjan	2003-11-20
2290454	Danbiro	Danbiro		9.60759	-3.59221	P	PPL	CI		92				0		364	Africa/Abidjan	2012-02-28
2290455	Danbé	Danbe	Dame,Danbe,Danbé	8.06734	-3.01446	P	PPL	CI		92				0		359	Africa/Abidjan	2012-02-28
2290456	Danbasso	Danbasso	Danbasso,Dembaso,Dembasso	9.68333	-6.4	P	PPL	CI		87				0		372	Africa/Abidjan	2014-01-10
2290457	Danbaïra	Danbaira		9.3866	-4.73853	P	PPL	CI		87				0		308	Africa/Abidjan	2012-02-28
2290458	Dananon	Dananon	Danana,Danano,Dananon,Donanon	7.61072	-6.36333	P	PPL	CI		96				0		309	Africa/Abidjan	2016-06-04
2290459	Zoola Danangoro	Zoola Danangoro	Danangoro,Zola,Zoola,Zoola Danangoro,Zoula	7.17558	-5.92494	P	PPL	CI		96				0		200	Africa/Abidjan	2016-06-04
2290460	Sous-préfecture de Danané	Sous-prefecture de Danane		7.40889	-8.16694	A	ADM4	CI		78		2290460	2290460	0		366	Africa/Abidjan	2016-05-16
2290461	Département de Danané	Departement de Danane	Departement de Danane,Département de Danané	7.31306	-8.08806	A	ADM3	CI		78	11153165	2290461		267148		543	Africa/Abidjan	2016-05-19
2290462	Danané	Danane	Danane,Danané,Fort Hittos,Данане	7.25957	-8.15498	P	PPL	CI		78				53808		347	Africa/Abidjan	2012-01-17
2290463	Danandomo	Danandomo		9.17722	-6.89861	T	HLL	CI		77				0		509	Africa/Abidjan	2009-03-26
2290464	Mont Dan	Mont Dan	Dan,Mont Dan	7.61175	-7.86851	T	MT	CI		78				0		808	Africa/Abidjan	2012-01-17
2290465	Dankouampleu	Dankouampleu	Dampleu,Dankouampleu	7.44872	-8.38777	P	PPL	CI		78				0		373	Africa/Abidjan	2012-01-17
2290466	Dami	Dami		8.58333	-3.48333	H	STMI	CI		00				0		242	Africa/Abidjan	1994-01-04
2290467	Damélé	Damele		7.26852	-6.45492	H	STMI	CI		00				0		231	Africa/Abidjan	2012-02-28
2290468	Damé	Dame		7.25	-3.06667	H	STMI	CI		00				0		268	Africa/Abidjan	1994-01-04
2290469	Damé	Dame		6.83949	-3.58501	H	STMI	CI		94				0		160	Africa/Abidjan	2016-06-04
2290470	Damé	Dame		6.72278	-4.47056	H	STMI	CI		81				0		92	Africa/Abidjan	2014-01-10
2290471	Damé	Dame		6.71667	-4.42889	H	STMI	CI		81				0		86	Africa/Abidjan	2014-01-10
2290472	Damé	Dame		6.3	-3.41667	H	STMI	CI		00				0		138	Africa/Abidjan	1994-01-04
2290473	Damé	Dame		7.51528	-3.35778	P	PPL	CI		92				0		167	Africa/Abidjan	2014-01-10
2290474	Damé	Dame	Dame,Damé	7.07085	-3.14883	P	PPL	CI		94				0		206	Africa/Abidjan	2016-06-04
2290475	Diamarakro	Diamarakro	Dambarakro,Diamarakro,Diambala,Diambarakrou,Diambarakru	6.23681	-3.32006	P	PPL	CI		94				0		168	Africa/Abidjan	2016-06-04
2290476	Damassua	Damassua		7.4	-3.08333	H	STMI	CI		00				0		244	Africa/Abidjan	1994-01-04
2290477	Damani	Damani	Damani,Damany	6.3477	-7.6696	H	STMI	CI		78				0		248	Africa/Abidjan	2015-01-07
2290478	Damani	Damani		9.51549	-7.77387	H	STM	CI		77				0		421	Africa/Abidjan	2012-02-28
2290479	Daluya	Daluya		6.8	-4.75	H	STMI	CI		81				0		106	Africa/Abidjan	2014-01-10
2290480	Daloun	Daloun	Dalo Riviere,Dalo Rivière,Daloun,Daro	6.7525	-3.795	H	STM	CI		81				0		121	Africa/Abidjan	2014-01-10
2290481	Dalou	Dalou		6.75146	-3.78743	P	PPL	CI		94				0		138	Africa/Abidjan	2016-06-04
2290482	Dalossou	Dalossou	Dalosso,Dalossou,Dalousso	6.8217	-3.93663	P	PPL	CI		81				0		181	Africa/Abidjan	2014-01-10
2290483	Daloboué	Daloboue		5.85148	-5.70036	P	PPL	CI		95				0		240	Africa/Abidjan	2016-06-04
2290484	Sous-préfecture de Daloa	Sous-prefecture de Daloa		6.96667	-6.38333	A	ADM4	CI		80		2290484	2290484	0		262	Africa/Abidjan	2016-05-16
2290485	Département de Daloa	Departement de Daloa		6.91667	-6.5	A	ADM3	CI		96	11153166	2290485		591633		240	Africa/Abidjan	2016-05-19
2290486	Daloa	Daloa	DJO,Daloa,da luo ya,dalloa,daroa,Далоа,דאלואה,ダロア,達洛亞,달로아	6.87735	-6.45022	P	PPLA	CI		96				215652		262	Africa/Abidjan	2016-05-18
2290487	Dallibouna	Dallibouna		9.09097	-6.60349	H	STMI	CI		00				0		385	Africa/Abidjan	2012-02-28
2290488	Daliguépa	Daliguepa		6.1429	-5.88523	P	PPL	CI		95				0		219	Africa/Abidjan	2016-06-04
2290489	Daligoulilié	Daligoulilie		5.85895	-5.73834	P	PPL	CI		95				0		236	Africa/Abidjan	2016-06-04
2290490	Daligoboua	Daligoboua		6.10419	-5.52229	P	PPL	CI		95				0		185	Africa/Abidjan	2016-06-04
2290491	Daligépalenyoa	Daligepalenyoa	Daligepalenyoa,Daliguepalegnoa,Daliguépalégnoa,Daligépalenyoa	5.83389	-5.93635	P	PPL	CI		95				0		222	Africa/Abidjan	2016-06-04
2290492	Daliégou	Daliegou		8.82195	-3.8388	T	HLL	CI		87				0		333	Africa/Abidjan	2012-02-28
2290493	Dalia	Dalia		6.28885	-6.51586	P	PPL	CI		96				0		220	Africa/Abidjan	2016-06-04
2290494	Daleu	Daleu	Daleu	7.51085	-8.10603	P	PPL	CI		78				0		436	Africa/Abidjan	2012-01-17
2290495	Dalawaré	Dalaware		8.16251	-3.83426	P	PPL	CI		92				0		240	Africa/Abidjan	2012-02-28
2290496	Dalanobo	Dalanobo		5.51583	-7.29917	H	STMI	CI		76				0		139	Africa/Abidjan	2009-03-26
2290497	Dalanko	Dalanko		8.72898	-4.965	H	STMI	CI		00				0		251	Africa/Abidjan	2012-02-28
2290498	Dalangbo	Dalangbo		9.06605	-5.61332	P	PPL	CI		87				0		352	Africa/Abidjan	2012-02-28
2290499	Dalan	Dalan		9.59607	-7.98732	H	STMI	CI		77				0		419	Africa/Abidjan	2012-02-28
2290500	Dalama	Dalama		8.11888	-6.09973	H	STMI	CI		97				0		296	Africa/Abidjan	2016-06-04
2290501	Dalagwéni	Dalagweni		9.97128	-8.07352	H	STMI	CI		77				0		394	Africa/Abidjan	2012-02-28
2290502	Daladie-Kourou	Daladie-Kourou		10.14452	-7.11917	T	HLL	CI		77				0		515	Africa/Abidjan	2012-02-28
2290503	Lac Dalaba	Lac Dalaba		9.867	-6.36578	H	PND	CI		87				0		335	Africa/Abidjan	2012-02-28
2290504	Dala	Dala		10.33871	-7.49338	H	STMI	CI		77				0		370	Africa/Abidjan	2012-02-28
2290505	Dala	Dala		9.4426	-7.29861	H	STMI	CI		00				0		418	Africa/Abidjan	2012-02-28
2290506	Dakro	Dakro		7.65304	-3.50711	P	PPL	CI		92				0		172	Africa/Abidjan	2014-01-10
2290507	Dakro	Dakro		7.57087	-5.12555	P	PPL	CI		90				0		267	Africa/Abidjan	2012-02-28
2290508	Dakro	Dakro		7.55417	-3.89752	P	PPL	CI		81				0		214	Africa/Abidjan	2014-01-10
2290509	Dakro	Dakro	Dakro,N'Dakro,N’Dakro	7.3625	-3.3734	P	PPL	CI		92				0		164	Africa/Abidjan	2012-02-28
2290510	Dakpakouya	Dakpakouya	Dabakuya,Dakpakouya	5.14542	-6.34624	P	PPL	CI		76				0		87	Africa/Abidjan	2014-01-10
2290511	Dakpadou	Dakpadou	Dagpadou,Dakpadou	5.25664	-6.06774	P	PPL	CI		76				0		101	Africa/Abidjan	2014-01-10
2290512	Dakouri Dagolilié	Dakouri Dagolilie		5.97914	-5.74985	P	PPL	CI		95				0		240	Africa/Abidjan	2016-06-04
2290513	Dakoulitrohoin	Dakoulitrohoin		5.97105	-5.59673	P	PPL	CI		95				0		206	Africa/Abidjan	2016-06-04
2290514	Dakoukla	Dakoukla		5.01667	-5.91667	H	STMI	CI		00				0		69	Africa/Abidjan	1994-01-04
2290515	Dakoufi	Dakoufi		8.13144	-3.43882	H	STMI	CI		92				0		234	Africa/Abidjan	2012-02-28
2290516	Dakouassikro	Dakouassikro	Daboissikro,Dakoissikro,Dakouassikro	7.08333	-3.23333	P	PPL	CI		94				0		178	Africa/Abidjan	2016-06-04
2290517	Dakoua	Dakoua		7.95777	-3.01286	P	PPL	CI		92				0		282	Africa/Abidjan	2012-02-28
2290518	Dakomoé	Dakomoe		6.79639	-3.76417	H	STMI	CI		81				0		126	Africa/Abidjan	2014-01-10
2290519	Dakoï	Dakoi		6.39219	-6.25752	H	STMI	CI		96				0		212	Africa/Abidjan	2016-06-04
2290520	Dako-Dérayo	Dako-Derayo	Dako Derahio,Dako Dérahio,Dako-Derayo,Dako-Dérayo	6.36161	-6.2166	P	PPL	CI		96				0		204	Africa/Abidjan	2016-06-04
2290521	Dako	Dako		8.44267	-4.34032	H	STMI	CI		00				0		240	Africa/Abidjan	2012-02-28
2290522	Dakélé	Dakele		9.595	-6.75306	T	HLL	CI		87				0		712	Africa/Abidjan	2014-01-10
2290523	Dakakouba	Dakakouba		7.50167	-4.85417	P	PPL	CI		81				0		232	Africa/Abidjan	2011-07-09
2290524	Dakaha	Dakaha	Dakaha,Pena-Kaha,Penankaha,Péna-Kaha,Pénankaha	8.23333	-5.15	P	PPL	CI		90				0		319	Africa/Abidjan	2014-01-10
2290525	Dakado	Dakado		5.00389	-5.93361	H	STMI	CI		76				0		70	Africa/Abidjan	2009-03-26
2290526	Dahirougbeu	Dahirougbeu	Dahirougbeu,Dahirougbeu II,Dairougbe II,Dairougbé II	6.73522	-6.76733	P	PPL	CI		96				0		211	Africa/Abidjan	2016-06-04
2290527	Dahirougbeu	Dahirougbeu	Dahirougbeu,Dahirougbeu I,Dairougbe I,Dairougbé I	6.73982	-6.7541	P	PPL	CI		96				0		211	Africa/Abidjan	2016-06-04
2290528	Dairo	Dairo	Dairo,Daro	5.66059	-5.47393	P	PPL	CI		95				0		214	Africa/Abidjan	2016-06-04
2290529	Dahiri	Dahiri	Dahiri,Dairi	5.26206	-5.52897	P	PPL	CI		76				0		32	Africa/Abidjan	2014-01-10
2290530	Dahourédouhoin	Dahouredouhoin	Dahoure,Dahouredhoin,Dahouredouhoin,Dahouré,Dahourédhoin,Dahourédouhoin	6.018	-5.76301	P	PPL	CI		95				0		255	Africa/Abidjan	2016-06-04
2290531	Dahoua	Dahoua		6.68253	-7.34761	P	PPL	CI		78				0		238	Africa/Abidjan	2014-01-10
2290532	Dahoua	Dahoua		4.5958	-6.98306	P	PPL	CI		76				0		8	Africa/Abidjan	2014-01-10
2290533	Kpapekou	Kpapekou	Boussehio,Bousséhio,Dahiropa,Kpapekou	6.25143	-5.95054	P	PPL	CI		95				0		256	Africa/Abidjan	2016-06-04
2290534	Dahioké	Dahioke	Dahio,Dahioke,Dahioké	4.77457	-7.52945	P	PPL	CI		76				0		53	Africa/Abidjan	2014-12-03
2290535	Dakougoume	Dakougoume	Dahigouine,Dahigouiné,Dakougoume	7.10375	-7.98071	P	PPL	CI		78				0		306	Africa/Abidjan	2012-01-17
2290536	Dahamien	Dahamien		6.91545	-4.33852	P	PPL	CI		81				0		132	Africa/Abidjan	2014-01-10
2290537	Dagui	Dagui		6.06667	-3.65	H	STMI	CI		00				0		86	Africa/Abidjan	1994-01-04
2290538	Dagroun	Dagroun	Dagro,Dagrom,Dagroun	5.84004	-5.42239	P	PPL	CI		95				0		160	Africa/Abidjan	2016-06-04
2290539	Dagozoboua	Dagozoboua	Dagozoboua,Dogozo	5.88254	-5.57333	P	PPL	CI		95				0		179	Africa/Abidjan	2016-06-04
2290540	Dagoudou	Dagoudou	Dagodou,Dagoudou	5.20998	-5.62109	P	PPL	CI		76				0		32	Africa/Abidjan	2014-01-10
2290541	Dagouahio	Dagouahio	Dagouahio,Dagoyo	5.98107	-6.24021	P	PPL	CI		95				0		227	Africa/Abidjan	2016-06-04
2290542	Dagon	Dagon		5.57894	-5.72611	H	STMI	CI		00				0		148	Africa/Abidjan	2012-02-28
2290543	Dagolilié	Dagolilie		5.80835	-5.69661	P	PPL	CI		95				0		241	Africa/Abidjan	2016-06-04
2290544	Dagolilie Gnama	Dagolilie Gnama	Dagolilie,Dagolilie Gnama,Dagolilié	5.73665	-5.61581	P	PPL	CI		95				0		223	Africa/Abidjan	2016-06-04
2290545	Dagodio	Dagodio		6.15534	-6.09069	P	PPL	CI		95				0		218	Africa/Abidjan	2016-06-04
2290546	Diogoboua	Diogoboua	Dagoboua,Diogoboua	5.88337	-5.58095	P	PPL	CI		95				0		198	Africa/Abidjan	2016-06-04
2290547	Dagiriko	Dagiriko		8.33333	-5.88333	H	STMI	CI		00				0		346	Africa/Abidjan	1994-01-04
2290548	Dagbonkaha	Dagbonkaha	Dagbonkaha,Tagbankaha	9.37431	-5.5768	P	PPL	CI		87				0		350	Africa/Abidjan	2012-02-28
2290549	Dagbéouroua	Dagbeouroua		5.78439	-6.49419	P	PPL	CI		76				0		113	Africa/Abidjan	2012-02-28
2290550	Dagbé	Dagbe	Dagbe,Dagbé,Dogbe,Dogbé	4.99332	-5.97707	H	STM	CI		76				0		10	Africa/Abidjan	2012-02-28
2290551	Dagbaso	Dagbaso	Dagbaso,Dangouasso	8.2071	-5.84727	P	PPL	CI		97				0		343	Africa/Abidjan	2016-06-04
2290552	Dagbarikaha	Dagbarikaha	Dagbarakaha,Dagbarikaha	9.33878	-5.60511	P	PPL	CI		87				0		358	Africa/Abidjan	2012-02-28
2290553	Dagbao III	Dagbao III		5.54856	-6.03791	P	PPL	CI		76				0		169	Africa/Abidjan	2014-01-10
2290554	Dagbao II	Dagbao II		5.5505	-6.03156	P	PPL	CI		76				0		161	Africa/Abidjan	2014-01-10
2290555	Dagbao I	Dagbao I	Dagbao I,Dagbo,Dagbohio,Dagbouyo	5.56025	-6.02111	P	PPL	CI		76				0		164	Africa/Abidjan	2014-01-10
2290556	Dagbalayo	Dagbalayo	Dagbalayo,Dagbaleyo,Langbagare,Langbagaré	8.18031	-3.10516	P	PPL	CI		92				0		326	Africa/Abidjan	2012-02-28
2290557	Dagbaha	Dagbaha		9.61831	-5.80467	P	PPL	CI		87				0		342	Africa/Abidjan	2012-02-28
2290558	Dagbaboua	Dagbaboua		6.73594	-6.47014	P	PPL	CI		96				0		264	Africa/Abidjan	2016-06-04
2290559	Dagba	Dagba		9.13333	-6.11667	H	STMI	CI		00				0		356	Africa/Abidjan	1994-01-04
2290560	Dagba	Dagba	Dagba	9.24503	-5.96465	P	PPL	CI		87				0		367	Africa/Abidjan	2012-02-28
2290561	Dafrahinou Darinsala	Dafrahinou Darinsala	Dafrahinou,Dafrahinou Darinsala	6.43243	-7.08849	P	PPL	CI		76				0		224	Africa/Abidjan	2012-02-28
2290562	Daéla	Daela		10.29861	-7.40667	H	STM	CI		77				0		361	Africa/Abidjan	2009-03-26
2290563	Dadressio	Dadressio	Dadressio,N'Kossa,N’Kossa	5.50288	-2.83359	P	PPL	CI		94				0		57	Africa/Abidjan	2016-06-04
2290564	Dadjo	Dadjo		9.5497	-3.4868	P	PPL	CI		92				0		307	Africa/Abidjan	2012-02-28
2290565	Dadjayo	Dadjayo	Dadjahio,Dadjayo	6.31941	-6.1797	P	PPL	CI		95				0		230	Africa/Abidjan	2016-06-04
2290566	Dadiékro	Dadiekro		7.68058	-4.34516	P	PPL	CI		81				0		147	Africa/Abidjan	2014-01-10
2290567	Dadièkro	Dadiekro		7.08538	-4.00511	P	PPL	CI		81				0		215	Africa/Abidjan	2014-01-10
2290568	Dadié Kouassikro	Dadie Kouassikro		6.71323	-4.61256	P	PPL	CI		81				0		132	Africa/Abidjan	2014-01-10
2290569	Dadiédou	Dadiedou		5.51611	-5.51472	P	PPL	CI		95				0		136	Africa/Abidjan	2016-06-04
2290570	Dadiassé	Dadiasse	Dadiasse,Dadiassi,Dadiassé	7.8128	-2.94769	P	PPL	CI		92				0		274	Africa/Abidjan	2012-02-28
2290571	Dadéguhé	Dadeguhe		6.51917	-6.75076	P	PPL	CI		96				0		216	Africa/Abidjan	2016-06-04
2290572	Dadaniel	Dadaniel		4.84963	-6.30363	H	STMI	CI		00				0		14	Africa/Abidjan	2012-02-28
2290573	Dadamiékro	Dadamiekro		4.85	-6.3	P	PPL	CI		00				0		-9999	Africa/Abidjan	1994-01-04
2290574	Dadafossué	Dadafossue		7.21667	-3	H	STMI	CI		00				0		254	Africa/Abidjan	1994-01-04
2290575	Dabrililié	Dabrililie		5.89367	-5.71223	P	PPL	CI		95				0		226	Africa/Abidjan	2016-06-04
2290576	Dabrayo	Dabrayo		7.76667	-2.86667	P	PPL	CI		92				0		330	Africa/Abidjan	2014-01-10
2290577	Dabouzra	Dabouzra		6.93826	-5.98661	P	PPL	CI		96				0		232	Africa/Abidjan	2016-06-04
2290578	Daboula	Daboula		9.88401	-6.36714	H	STMI	CI		00				0		343	Africa/Abidjan	2012-02-28
2290579	Daboukwo	Daboukwo		8.25868	-6.41623	H	STMI	CI		00				0		298	Africa/Abidjan	2012-02-28
2290580	Daboukro	Daboukro	Daboukro,Daboukrou	7.55138	-3.50663	P	PPL	CI		92				0		164	Africa/Abidjan	2012-02-28
2290581	Sous-préfecture de Dabou	Sous-prefecture de Dabou		5.41667	-4.53333	A	ADM4	CI		82		2290581	2290581	0		89	Africa/Abidjan	2016-05-16
2290582	Dabou	Dabou	Dab,Dabou,Dabu,Даб	5.32556	-4.37685	P	PPL	CI		82				69661		21	Africa/Abidjan	2014-01-21
2290583	Dabori	Dabori		5.83606	-5.43984	P	PPL	CI		95				0		153	Africa/Abidjan	2016-06-04
2290584	Daboro	Daboro	Dabor,Daboro	6.60373	-6.41057	H	STMI	CI		96				0		193	Africa/Abidjan	2016-06-04
2290585	Dabolandié	Dabolandie		9.75	-3	P	PPL	CI		00				0		307	Africa/Abidjan	1994-01-04
2290586	Dabola	Dabola		8.3158	-4.04455	P	PPL	CI		90				0		185	Africa/Abidjan	2014-01-10
2290587	Dabokria	Dabokria	Dabokria,Dabokrira	7.83	-4.36278	P	PPL	CI		81				0		177	Africa/Abidjan	2014-01-10
2290588	Dabokréla	Dabokrela		7.60917	-3.66222	P	PPL	CI		92				0		169	Africa/Abidjan	2014-01-10
2290589	Daboitié	Daboitie	Daboitie,Daboitié,Dabouatre,Dabouatré	5.93806	-4.84222	P	PPL	CI		82				0		47	Africa/Abidjan	2012-01-17
2290590	Daboissué	Daboissue	Daboissue,Daboissué,Daboisue,Daboisué	5.96667	-3.4	P	PPL	CI		94				0		121	Africa/Abidjan	2016-06-04
2290591	Dabodayo	Dabodayo		7.53333	-3.48333	P	PPL	CI		92				0		193	Africa/Abidjan	2014-01-10
2290592	Dabo	Dabo		9.31667	-3.33333	S	RUIN	CI		92				0		380	Africa/Abidjan	2014-01-10
2290593	Dablo	Dablo		6.5941	-6.24612	H	STMI	CI		96				0		227	Africa/Abidjan	2016-06-04
2290594	Dabla	Dabla		9.63333	-5.05	P	PPL	CI		87				0		390	Africa/Abidjan	2014-01-10
2290595	Dabilayo	Dabilayo		7.93414	-3.11519	P	PPL	CI		92				0		276	Africa/Abidjan	2012-02-28
2290596	Dabila	Dabila		9.69817	-3.74163	P	PPL	CI		92				0		302	Africa/Abidjan	2012-02-28
2290597	Dabéli	Dabeli		9.83626	-3.34501	P	PPL	CI		92				0		302	Africa/Abidjan	2012-02-28
2290598	Dabélé	Dabele		10.08855	-6.99082	H	STM	CI		77				0		364	Africa/Abidjan	2012-02-28
2290599	Dabéko	Dabeko		5.86928	-5.65035	P	PPL	CI		95				0		227	Africa/Abidjan	2016-06-04
2290600	Dabégo	Dabego	Dabego,Dabégo,Dogbeko,Dogbéko,Lower Trepan,Lower Trepau	4.9956	-5.97392	P	PPL	CI		76				0		6	Africa/Abidjan	2014-01-10
2290601	Dabé	Dabe		8.75922	-6.91689	P	PPL	CI		97				0		399	Africa/Abidjan	2016-06-04
2290602	Dabaso	Dabaso		8.05387	-7.56598	P	PPL	CI		97				0		470	Africa/Abidjan	2016-06-04
2290603	Dabara	Dabara	Dabala,Dabara	8.42078	-7.15043	P	PPL	CI		97				0		305	Africa/Abidjan	2016-06-04
2290604	Dabaladougou	Dabaladougou		8.08015	-5.77878	P	PPL	CI		97				0		274	Africa/Abidjan	2016-06-04
2290605	Dabakaratou	Dabakaratou		8.10345	-5.71882	P	PPL	CI		97				0		339	Africa/Abidjan	2016-06-04
2290606	Dabakalakoro	Dabakalakoro		8.36913	-4.41799	P	PPL	CI		90				0		246	Africa/Abidjan	2014-01-10
2290607	Sous-préfecture de Dabakala	Sous-prefecture de Dabakala		8.45	-4.46667	A	ADM4	CI		90		2290607	2290607	0		313	Africa/Abidjan	2016-05-16
2290608	Département de Dabakala	Departement de Dabakala	Departement de Dabakala,Département de Dabakala	8.33333	-4.41667	A	ADM3	CI		90	11153171	2290608		189254		274	Africa/Abidjan	2016-05-19
2290609	Dabakala	Dabakala	Dabakala,Dabakla	8.36321	-4.42863	P	PPL	CI		90				13717		254	Africa/Abidjan	2012-02-28
2290610	Dabakaha	Dabakaha		9.45676	-5.46711	P	PPL	CI		87				0		342	Africa/Abidjan	2012-02-28
2290611	Dabahakaha	Dabahakaha	Dabahakaha,Dabakaha	9.33172	-5.41556	P	PPL	CI		87				0		341	Africa/Abidjan	2012-02-28
2290612	Dabadougou	Dabadougou		10.12806	-5.34164	P	PPL	CI		87				0		330	Africa/Abidjan	2014-01-10
2290613	Dabadougou	Dabadougou		9.58212	-7.16077	P	PPL	CI		77				0		433	Africa/Abidjan	2012-02-28
2290614	Dabadougou	Dabadougou		9.06232	-7.73541	P	PPL	CI		97				0		449	Africa/Abidjan	2016-06-04
2290615	Daatini	Daatini		8.30968	-8.10336	T	MT	CI		97				0		841	Africa/Abidjan	2016-06-04
2290616	Da	Da		6.97453	-7.5465	P	PPL	CI		78				0		267	Africa/Abidjan	2012-02-28
2290617	Da	Da		8.30889	-8.09457	T	PK	CI		97				0		827	Africa/Abidjan	2016-06-04
2290618	Barre Costa	Barre Costa		5.18333	-3.71667	T	BAR	CI		00				0		-9999	Africa/Abidjan	1994-01-04
2290619	Baie de Cosrou	Baie de Cosrou	Baie Thiakba,Baie de Cosrou,Baie de Kosrou	5.29167	-4.68722	H	BAY	CI		82				0		1	Africa/Abidjan	2012-01-17
